content,is_english
Worst service ever. Never use this app to order food. Instead oder from food panda or anywhere else.,True
Best,True
I ordered about 7.00 clock they told i got my parcel at 9.00 but didnt get it after one hour late.Their service was the worst among all.,True
Aap interface is not good,True
Try first,True
I've ordered in the app today and my order no. was #51668. The food and meat quality was horrible and I got a chicken piece in their kacchi bashmati. That means they are mixing chicken with mutton. The mutton pieces were mostly full of bones. It was a horrible food experience...,True
Third class app with third class service. Just go back to using food panda ffs,True
"Very poor app and service. Delivery can't be tracked, no variety in options, exceessive late delivery (took 1 hr 55 minutes after order confirmation) and the contact person in the desk who confirms orders (a lady) is a pure liar.",True
"Late late late ,, 4 hours late",True
Very disappointing experience placed order but didn’t get confirmation.,True
Good,True
Wow wow 🥰🥰🥰🤩,True
"Latest update ruined the app, atleast it worked before, but now the app is totally useless.",True
Waste apps ever I had use,True
Ok,True
Cant use the app. App keeps on saying update app new version available. But when i chcked theres no new version. Very bad. If i could i would give zero rating,True
Good,True
Great service,True
This is the best kacchi👑 👌🏻,True
Awesome,True
Nice,True
It doesn't work at all.,True
Why aren't you delivering in my area (Mugda). As u have dedicated delivery service u should deliver to all the places in Dhaka. Bad decision. Please review it,True
Need huge development,True
Good,True
Well organized n 100% service. Food quality 100 out of 100 every items.,True
Amazing service ✨,True
"3rd class, and price is not fare",True
So good,True
I just order the food from this app but they can not deliver the food just because of the delivery man doesn't want to deliver the food in this place.,True
"Ordered three times, fully satisfied! They call immediately after ordering to ask when you want the order to arrive. The app is also user friendly.",True
"Worst app ever...never order using the app.. The will not accept order. You need to call them again and again to confirm order... I ordered a n hour ago..Called them more than 10 times....Now, hoping that it waill arrive",True
Delivery was quick and food was hot.,True
"Horrible user experience! What is this? Who developed it? I guess, my kid can build better app than this! Is it the real Sultan's dine app??",True
Bad.,True
"I can rate 5 star regarding the quality of food but 1 star to this app for worst user interface and bugs ever experienced. So, please invest some money before giving offers to promote this BUG",True
Good food,True
Apps not updated with latest menu. Or they said wrong after the order confirmed.,True
Excellent Food,True
Lmao. This app doesn’t even work. I'll rather use foodpanda to order. The heck is wrong with server. If you aren’t capable of a working server then don't even think of launching a app,True
Good service,True
Delivery charge huge,True
Good experience ❤️,True
This app doesn’t work at all. No option to order.,True
Very bad experience.There is no discount and the system is very poor. Foodpanda is very far better than it. Very bad app,True
Disgusting user experience,True
"Not getting OTP, Unable to register.",True
Worst experience,True
Best,True
Worst!Worst!!Worst!!!,True
"Their service is too bad, and their rider talked arrogantly today. Too bad for any food service. The app doesn’t render in real time.",True
Non responsive,True
Horrendous! Absolutely terrible.,True
Good,True
Worst....cant log in,True
Lagged,True
Disgusting App. Sign Up sign In Not Working Properly,True
Nice,True
Food quality day by day going to bad.,True
"One word - horrendous! Inresponsive app, inresponsive server, and inresponsive managers. YOU need to call to confirm YOUR order, not them! And takes a lot of time to deliver... enough is enough, I will use foodpanda/pathao next time.",True
The woman taking order over phone in gulshan outlet is a mannerless stupid. She doesn’t know how to behave with customers. 0% professionalism and doesn’t care about commitment.,True
