content,is_english
"Worst app ever. Worst UI, Slow and Buggy App. Always shows wrong arrival time of food. Takes too much time to deliver food. Moreover, restaurants doesn't ensure proper food quality and they don't take any action.",True
Your area is to short,True
"Worst experience ever from any food delivery app, rejected the order 2 times in a row in successive dqys...The app took a long time to cancel the order that caused loss of valuable time!",True
1. One of the lousy app right this moment. Need significant improvement on performance & features... 2. Also need significant improvement on service delivery compare to other service provider...,True
This are good,True
Fast delivery. Good service. Keep it up.,True
"Installed and ordered but never received the food. A bit long story. The delivery man called to confirm order. Also received a call from main office. After 5 minutes the app was showing that food was delivered. Then after one hour another delivery man called to tell me that the 1st one vanished and 2nd one was now gonna deliver, but it will take more time. I had to cancel it. The office called again to confirm my cancellation. Deleted the app immediately.",True
Worst app I have ever seen.,True
"Best app, better and easier than Food Panda and Hungry Naki... Just Love it.",True
Good service,True
Timing doesn't match at all. And there is no watly to contact them. Like... There is an option called contact us... But nothing happens when you press it. Its been and hour and its still showing 5 min since the beginning. Frustrating af.,True
Worst service.recomment not to try.,True
Couldn't find any restaurant,True
"It has been 1hr and 30 minutes and yet i haven’t got my order, And this is my 2nd time that I'm ordering from this app, First time they delivered in an hour+ I thought, they had issues thats why they denied. But now I'm gonna delete this app 🥴 I suggest don’t order from this app unless you lots of spare time.",True
Good to see their development.. They are improving very rapidly.. I am observing them from the first day.. They are more organised and fast from before,True
The app crashes continuously. The development team needs to fix al the bugs in the app ASAP or else this food delivery company will sink in no time.,True
Horrible app. Take time and improve please. No rush!,True
The app doesn't work at all,True
To much lagging Not working properly 😡😡😡,True
Increase coverage to kurmitola hospital area..,True
"Very poor coverage. Many foodi affliated restaurants are like one km from my house and it'd show that there’s no restaurant in my area. Dont just pull up nicely designed advertisements, do some real works too. From uttara sector 10, road 12.",True
Good,True
Very poor quality service,True
Great service.,True
Food delivery system is too fast..!!! ❤❤🔥🔥🔥 I love it...!!!,True
WOW,True
go ahead,True
Keep Going,True
User Friendly,True
New Experience.... Good job,True
